ACT_DATE_TO,"Current Date at Runtime for ""Current Week""  Top Date",,,,
ACT_DATE_YEAR,Year of a document,,,,
ACT_DECPT_NAME,Decision Point Name,,,,
ACT_DECPT_NAME,Text (80 Characters),,,,
ACT_DECPT_STAT_ICON,Active Decision Point Status,,,,
ACT_DECPT_STAT_ICON,"Not More Closely Defined Area, Possibly Used for Patchlevels",,,,
ACT_DECPT_STAT_TEXT,Active Decision Point Status Text,,,,
ACT_DECPT_STAT_TEXT,"Text, 40 Characters Long",,,,
ACT_DESCR,PS ACL Activity type Description,,,,
ACT_DPCPT_GUID,Guid in character type,,,,
ACT_FLAGS,Activation Flag,,,,
ACT_INDEX,Index of the action within the button choice,,,,
ACT_INDICATOR,Act Indicator,,,,
ACT_LATER,Activate later,,,,
ACT_NOW,Activate now,,,,
ACT_PER,Actual: Current Perio,,,,
ACT_PER,Actual: Current Period,,,,
ACT_PERIOD,Actual Period,,,,
ACT_PHASE_GUID,Guid in character type,,,,
ACT_PHASE_NAME,Character field of length 40,,,,
ACT_PHASE_STAT_TEXT,30 Characters,,,,
ACT_POS,Identification of an Activity Line,,,,
ACT_PROC_ITEM,Process for <phtmlb:containerTabStripItem>,,,,
ACT_REASON_CAT,Catalog,,,,
ACT_REASON_CODE,Code,,,,
ACT_REASON_GROUP,Code Group,,,,
ACT_RESTRT,Activate at Systemstart,,,,
ACT_RES_ORIGIN,'D' for Error with Dependent Objects,,,,
ACT_RULE_CALL,Actual rule call,,,,
ACT_SESS,ACT_SESS,,,,
ACT_TIME,Time of Filling,,,,
ACT_TRACKING,Indicates whether Heat Map tracking is enabled on the table,,,,
ACT_TYPE,Action Type,,,,
ACT_TYPE_TXT,Action Type Text,,,,
ACT_VER,Is the version active?,,,,
ACT_WORK_EFFORT,Confirmation,,,,
ACT_WORK_UNIT,Unit,,,,
ACT_WORK_UNIT_BW,Project Time Unit,,,,
ACT_YTD,Actual: Year to Date,,,,
ACUM_VALUE,Cumulative Planned Value,,,,
ACUST,Reserved,,,,
ACWP,The actual cost of work performed on the task to-date.,,,,
AC_ID,OBSOLETE,,,,
AC_MODUL,number of active modules,,,,
ADALABEL,Backup label,,,,
ADAPTER_NAME,Product name,,,,
ADAPT_STAT,Integration Engine: Adapter Status,,,,
ADAPT_TP_I,Pipeline Service Type,,,,
ADAPT_TYP,Pipeline Service Type,,,,
ADATA,Additional relationship data,,,,
ADATE,Date of analysis,,,,
ADATE,Date of approving,,,,
ADATSOLL,Scheduled meter reading date,,,,
ADAVOLUME,Number of volumes used for backup,,,,
ADCON,Employer Additional Contri,,,,
ADCR_NAME,ADRCFieldname,,,,
ADDAT,Accident document date,,,,
ADDCMACCAC,MUN. ADD. TAX advance pay CURRENT year,,,,
ADDCMACCAP,MUN. ADD. TAX advance pay previous year,,,,
ADDCMACCSO,Planned advance pay,,,,
ADDCMSALAP,Planned balance,,,,
ADDCMSALSO,Planned balance,,,,
ADDED,Entry was added,,,,
ADDER,Address of employer,,,,
ADDES,sponsor address,,,,
ADDINFO,Additional info,,,,
ADDINFO,additional information (if required),,,,
ADDINSGUROP_FG,Transfer Additional Insurances,,,,
ADDIN_SCHEMA_PATH,Unique path of the content control in the addin schema,,,,
ADDITION,Data element supplement,,,,
ADDITION,Mora amount + Fine,,,,
ADDITIONAL,Additional Submit,,,,
ADDITIONALINFO,Additional Information,,,,
ADDITIONAL_CODE,Additional Code for Fees,,,,
ADDITIONAL_DATA,Additional Assignment Data,,,,
ADDITIONAL_DATA,"Show additional data ('X' = yes, ' ' = no)",,,,
ADDITIONAL_DATA_EDIT,Additional data Editable ?,,,,
ADDITIONAL_DETAILS,Reserved for future additional metrics,,,,
ADDITIONAL_DEVICE_DATA,Additional Device Data,,,,
ADDITIONAL_INFO,Additional Information,,,,
ADDITIONAL_MESSAGE_TEXT,Message Detail Information,,,,
ADDITIONAL_NOTE,Value of Additional Note,,,,
ADDITIONAL_STATUS,Additional Status,,,,
ADDITION_TEXT,<obs>,,,,
ADDKA,Kanji Address,,,,
ADDKN,Kana Address,,,,
ADDKO,Additive Constant for Conversion,,,,
ADDL_TAXB,Integer Part of Additional Tax Payment,,,,
ADDL_TAXS,Decimal Part of Additional Tax Payment,,,,
ADDL_TX,Additional Payment,,,,
ADDNL_EDUC_GRANT,addnl_educ_grant_trv_ind,,,,
ADDNL_PERSN_SHIP,addnl_persn_ship_ind,,,,
ADDOBJECTKEY,Object Key Document Management,,,,
ADDONID,Name of an R/3 add-on product,,,,
ADDONKEY,Generic key for any addon data collection,,,,
ADDONRL,Version of an R/3 add-on product,,,,
ADDON_ID,Name of an R/3 add-on product,,,,
ADDON_REL,Version of an R/3 add-on product,,,,
ADDON_TYPE,Enhancement/Change to a Subobject,,,,
ADDPAR,Additional parameters allowed in logical command,,,,
ADDPG,"Additional payment, grivnas",,,,
ADDPK,"Additional payment, kopecks",,,,
ADDPRPY_ID,Payer of Additional Deposit,,,,
ADDR,Recipient's address,,,,
ADDRE,Detail Address,,,,
ADDREGIRPF,Regional additional tax to Irpef,,,,
ADDREGIRSO,Regional additional tax to Irpef,,,,
ADDREMAIL,Company address: Write e-mail,,,,
ADDRES,Company Address,,,,
ADDRES,Workplace Address,,,,
ADDRESS,Address,,,,
ADDRESSDED,Address of the Deductee,,,,
ADDRESSEE,Person,,,,
ADDRESSEENAME,Order Filler (Text),,,,
ADDRESSGUID,GUID of a BP Address in CHAR 32 Format for BAPIs,,,,
ADDRESSNUMBER_ID,Address,,,,
ADDRESS_COMP,Address complement,,,,
ADDRESS_ID,(Not supported) Physical address ID,,,,
ADDRESS_ID,Address number,,,,
ADDRESS_ID,Physical address ID,,,,
ADDRESS_NAME,Sender Name,,,,
ADDRESS_NO,Address No.,,,,
ADDRESS_NUMBER,Address number,,,,
ADDRESS_STRING,Sender,,,,
ADDRESS_TT,Business Partner Address,,,,
ADDRESS_TYPE,Address Record Type,,,,
ADDRESS_USED,"             					Address used for the credit card Possibl",,,,
ADDRE_INDI,Address indicator,,,,
ADDRFAXNR,Company address: Write fax number,,,,
ADDRFILENR,Company address: Write Tax File Nr (Ar.Fakelou AE),,,,
ADDRGACCAP,Planned advance pay,,,,
ADDRGSALAP,Planned balance,,,,
ADDRNUMBER,Address Number,,,,
ADDRNUMBER,Address number,,,,
ADDRORIGIN,(Not Supported) Address Data Source (Key),,,,
ADDRORIGIN,Address data source (key),,,,
ADDRS,Company Address,,,,
ADDRTELNR,Company address: Write telephone number,,,,
ADDRXTDNAME,Company address: Write extended name (custom. t.c. J2GFMC),,,,
ADDR_CHG,Address was changed,,,,
ADDR_EE,Empolyee address,,,,
ADDR_ER,Employer address,,,,
ADDR_EXTENSION,Street,,,,
ADDR_LINK,Link to address number,,,,
ADDR_MODE,Address mode of record,,,,
ADDR_NO,Address number,,,,
ADDR_NO_LOC_ACC,Address number,,,,
ADDR_NUMBER,Addresses: Address Number,,,,
ADDR_ORIG,Origin of an address,,,,
ADDR_ORIGIN,Origin for a Partner Address,,,,
ADDR_TYPE,"Address type (1=Organization, 2=Person, 3=Contact person)",,,,
ADDTEXT,Additional Text,,,,
ADDUR,Absence Duration,,,,
ADD_AMOUNT,Addition Amount,,,,
ADD_BACHD,Deduction for Birth & Adopt,,,,
ADD_CHILD,Deduction for kids,,,,
ADD_COLUMN_TEXT,Additional Text for Column Header,,,,
ADD_COMMENTS,Additional comments,,,,
ADD_DATA,Additional Data,,,,
ADD_DED,Additional deduction for Debit card and other expenses,,,,
ADD_DELE,Parameters added/deleted,,,,
ADD_DESCRIPTION,Additional Classification Characteristic,,,,
ADD_DESCRIPTION,Additional Description,,,,
ADD_HAND,Deduction for the handi,,,,
ADD_INF,Additional Information,,,,
ADD_INFO,Info box,,,,
ADD_INS,Additional Insurance,,,,
ADD_KEY,Additional Key field,,,,
ADD_KEY,Additional Object Key,,,,
ADD_NO,Lane/Soi,,,,
ADD_OLD,Deduction for the aged,,,,
ADD_PARAM,Parameter needed in special cases set at Event creation,,,,
ADD_SEATS,Additionnaly allocated seats,,,,
ADD_SHARES,Number of Shares Added,,,,
ADD_SIGPR,Single Parent Deduction,,,,
ADD_SIGPR_N,Number of Single Parent,,,,
ADD_TAXB,Integer Part of Additional Tax,,,,
ADD_TAXS,Decimal Part of Additional Tax,,,,
ADD_TEXT,Additional Information,,,,
ADD_TYPE,Addition Type,,,,
ADD_TYPE,Shipping address type,,,,
ADD_URI_PREFIX,Add this URI Prefix to navigational properties (Optional),,,,
ADD_VAL_DY,Additional value days,,,,
ADD_WOMAN,Deduction for women,,,,
ADEPT,Department,,,,
ADEST,Destination data centre,,,,
ADHOC,Is adhoc issue or not,,,,
ADHOC_REP_DESC,SFSF AdhocReport Description,,,,
ADIC,ADIC Payment,,,,
ADIC,District type,,,,
ADIN,District name,,,,
ADIST,District,,,,
ADJH,Record selected from ADJH table,,,,
ADJPREMPYFRQ_FG,Adjustment of Premium to Payment Frequency,,,,
ADJTYPE,Adjustment Type,,,,
ADJUSTED_SERVICE_DATE,Service Start Date,,,,
ADJUSTMENT,Adjustment,,,,
ADJUSTMENT_FLAG,Flag for Adjustment,,,,
ADJUST_VOL,OGOR-C Adjustment Volume,,,,
ADJUS_INDEX_NUM,adjus_index_num,,,,
ADJ_AREA_CODE,Paper adjustments area code,,,,
ADJ_CONT_NAME,Paper adjustments cotact name,,,,
ADJ_DE,Adjustment Type Description,,,,
ADJ_EXT,Paper adjustment extension,,,,
ADJ_PHONE,Paper adjustment phone,,,,
ADK_DATE,Archiving / Reload Date,,,,
ADK_DATE,Date of Archiving/Reloading,,,,
ADK_TIME,Archiving / Reload Time,,,,
ADK_TIME,Time of Arching/Reloading,,,,
ADL_TAXB,Integer Part of Plus Additional Tax Payment,,,,
ADL_TAXS,Decimal Part of Plus Additional Tax Payment,,,,
ADMINAMOUNT,Admin Amount,,,,
ADMINCOSTRES_AM,Administrative Costs Reserve,,,,
ADMINFEE,Administration fee,,,,
ADMINFIELD,Depth of structure,,,,
ADMINFIELD,Version Management,,,,
ADMIN_EXPDAYS,Maximum Retention Time (Days),,,,
ADMIN_EXPTIME,Maximum Retention Time (Hours),,,,
ADMIN_PROJECT,Whether the project is an administrative project.,,,,
ADMISSFEE_AM,Joining Fee,,,,
ADMISSFEE_FG,Joining Fee Paid,,,,
ADMUSER,Last Changed By,,,,
ADMUSR,Last changed by,,,,
ADM_CHANGED_DATE,Last Changed On,,,,
ADM_CHANGED_TIME,Last Changed At,,,,
ADM_DATE_TIME_LOCAL,Analysis Time (Local) ADMINDATA,,,,
ADNLINFO_FOR,Additional Info,,,,
ADNUM,Accident document number,,,,
ADOID,ITERA! - Test Group,,,,
ADOP_DATE,Date of Adoption,,,,
ADOP_ORDER_DATE,Date of Adoption Order,,,,
ADOREL,ITERA! - R/3 Add-On,,,,
ADPAY,Employee Additional Payment,,,,
ADRDA,Address indicator,,,,
ADREE,EE address,,,,
ADRER,Company address / Adresa,,,,
ADRESA,Address,,,,
ADRESSE,Address,,,,
ADRESSE_TT,Address,,,,
ADRESSVAR,Field is obsolete,,,,
ADRESS_NUMBER,Address number,,,,
ADREXIST,Indicator for Address Exists,,,,
ADRKIND_CD,Address type,,,,
ADRNP,Person number,,,,
ADRNR,Address,,,,
ADRT,Address type,,,,
ADRTW,Full address,,,,
ADRUN,HR: Special payroll run,,,,
ADR_ALL,Organization name,,,,
ADR_AREA,"Address Area (H, O, S)",,,,
ADR_BUILDING,Building number,,,,
ADR_CITY,City,,,,
ADR_DISTRICT,District,,,,
ADR_FLAT,Flat number,,,,
ADR_HOUSE,House number,,,,
ADR_INDEX,Index or Fussia address,,,,
ADR_KIND,Address Type,,,,
ADR_KIND_BILL,Address Type,,,,
ADR_KIND_FOR,Address Type,,,,
ADR_LOCALITY,Inhabited locality,,,,
ADR_NOTES,Address notes,,,,
ADR_REF,Business partner header data,,,,
ADR_REFTYP,Address ID,,,,
ADR_REF_K,Address ID,,,,
ADR_STREET,Street,,,,
ADSM_MGMT,adsm_mgmtclass: ADSM Management Class,,,,
ADSM_NODE,adsm_nodename: ADSM Node Name,,,,
ADSM_OWNER,ADSM Owner Name,,,,
ADSM_PW,ADSM Password,,,,
ADSVERS,Version of ADS,,,,
ADTXT,Address,,,,
ADTXT,Company Address,,,,
ADULT_NUMBER_VALUE,Number of adult passengers,,,,
ADURATMINRED,Alert Duration Minimum Red,,,,
ADURATMINYEL,Alert Duration Minimum Yellow,,,,
ADVANCE,Advance Procurement Project Stock,,,,
ADVANCED_PURCHASE_INDICATOR,Indicator if an advance purchase is required for a flight bo,,,,
ADVISORY_INFO,General message for each recommendation e.g. Split PNR,,,,
ADVISOR_NAME,Advisor Name,,,,
ADV_AMOUNT,Advertised Amount,,,,
ADV_BANK_ADD,Advice Bank Address Text,,,,
ADV_CODCAT,Category code of insurance person,,,,
ADV_CODTAR,Additional tariff code,,,,
ADV_OKPO,OKPO code,,,,
ADV_OKUD,OKUD code,,,,
ADV_PRIM,Notices,,,,
ADV_PROD_SYST_CHG_ALLOWED_IND,Ind Changes allow outside techn.System if origin = 2,,,,
ADV_RASYEA,Payroll year,,,,
ADV_REINT,Reintegration Recommendation,,,,
ADV_TERCON,Territorial conditions,,,,
AD_CONTACT,Contact Person,,,,
AD_EXEC_TIME,BPE Adapter Execution Time in Milliseconds,,,,
AD_FAX,Fax,,,,
AD_FEMALE,Female,,,,
AD_MALE,Male,,,,
AD_NAME,Company Name,,,,
AD_PHONE,Telephone No.,,,,
AECTX,Employer Name,,,,
AEDAT,Changed on,,,,
AEDTM,Changed On,,,,
AEFRF,Release for Production,,,,
AEFRK,Release for Costing,,,,
AEFRP,Release for Planning,,,,
AEFRS,Release for Simulation,,,,
AEHER,Origin of Last Change,,,,
AEINDT,Requested Delivery Date,,,,
AENAM,Name of Person Who Changed Object,,,,
AENAME,Last changed by,,,,
AENDB_LE,You cannot change the storage unit,,,,
AENDD,Vacation to,,,,
AENDT,Last changed on,,,,
AENFL,Indicator: ECH for Bills of Material Active (TCS09),,,,
AENFT,Average Employees Number in FTE,,,,
AENNR,Change Number,,,,
AENNRDATE,DATS Field Type,,,,
AENRA,Change Number To,,,,
AENUS,Last user to make a change,,,,
AESKD,Customer Engineering Change Status,,,,
AESTA,Change Status,,,,
AETSTMP,Last change time stamp,,,,
AETXT,Profession or job text,,,,
AEUHR,Last Changed At,,,,
AEUR,Values Registered: Select/Deselect,,,,
AEUSR,Changed By,,,,
AEZEIT,Changed at,,,,
AFABE,Real depreciation area,,,,
AFAILSTAT,Alert failed process status,,,,
AFAKT,Costg.: Apportionment factor for itemiz. line in joint prod.,,,,
AFAPL,Chart of depreciaton for asset valuation,,,,
AFAPL_DATA,Chart of depreciaton for asset valuation,,,,
AFB,Origin indicator,,,,
AFBANZ,Number of depreciation posting runs in the period,,,,
AFBLGJ,Fiscal year of last depreciation posting,,,,
AFBLPE,Period in which last depreciation was posted,,,,
AFFINITY_FAILBACK_INTERVAL,try to fall back only after specified amount of time,,,,
AFFLG,Indicator: BOM Explosion Suppressed,,,,
AFILL,Filler,,,,
AFLAG,Activity Flag,,,,
AFLAG,SAP DB: Indicator of Whether Table Has Long Columns,,,,
AFLAL,application for labour approval,,,,
AFLAT,Appart.,,,,
AFLC,Appart. type,,,,
AFLN,Appart. number,,,,
AFNAM,Requisitioner,,,,
AFROA,application for replacement of nationality/renewal of approv,,,,
AFTERHOURS,Break After Hours,,,,
AFTER_SPEC,Taxable after sepcial,,,,
AFTLF,Run ID,,,,
AFTPP,Special Processing,,,,
AFT_AMOUNT,Course Type Element Sequence: Time Interval,,,,
AFT_TOJ,Course Type Element Sequence: Training on the Job,,,,
AFT_UNIT,Time Unit,,,,
AFT_UNITTXT,Time Unit (Text),,,,
AFUNK,Alternative function of cost center,,,,
AGACOUT,Agency followed by account number,,,,
AGBNK,Bank sold-to party,,,,
AGCODE,Agency code where the payment was done,,,,
AGE,Passenger's age,,,,
AGEATBEGOPT_VL,Age of Insured Person at Start of Option Phase,,,,
AGEATENTRY_VL,Age on entry,,,,
AGEATEXPIRATB_VL,Final Age,,,,
AGEATEXPIRAT_VL,Final Age,,,,
AGEATEXPOPT_VL,Age of Insured Person at End of Option,,,,
AGEENTMETHOD_ID,Calculation Method Insurance-Related Age at Entry,,,,
AGEGR,Benefit age group,,,,
AGEGROUP_CD,Age Group,,,,
AGEII,Benefit age group for calculating imputed income,,,,
AGEIN,Benefit Age group relevance indicator,,,,
AGEN,Branch name,,,,
AGENCY,Agency for debit,,,,
AGENCYNUM,Travel Agency Number,,,,
AGENCY_ACC_DV,Ag/Account DV,,,,
AGENCY_CODE,Bank Agency,,,,
AGENCY_DV,AGENCY1,,,,
AGENCY_DV,Agency DV,,,,
AGENCY_FGTS,AGENCY,,,,
AGENCY_ID,Agency ID,,,,
AGENCY_NUM,Bank Agency number,,,,
AGENT,Agent,,,,
AGENTSTOP,DB2 UDB: Max. no. of agents associated with applications,,,,
AGENTS_TOP,agents_top: Maximum Number of Agents Associated at Once,,,,
AGENT_A_ADDRESS,(Email-) address of agent A,,,,
AGENT_A_LANGU,Agent A Language,,,,
AGENT_A_NO,extension of agent A,,,,
AGENT_B_ADDRESS,(Email-) address of agent B,,,,
AGENT_B_LANGU,Agent B Language,,,,
AGENT_DUTY_CODE,An authority code assigned to a requestor.,,,,
AGENT_EDIT,agent Editable ?,,,,
AGENT_ID,agent_id: Application Handle,,,,
AGENT_PID,db2agent Process/Thread ID,,,,
AGENT_PRIO,WLM agent priority (derived from Service Class),,,,
AGENT_PRIO_MAX,OS specific max. priority,,,,
AGENT_PRIO_MIN,OS specific min. priority,,,,
AGENT_SINE,Identifies the party within the requesting entity.,,,,
AGE_AT_CHECK,transaction duration at check time,,,,
AGE_D,Age Days,,,,
AGE_M,Age Month,,,,
AGE_NUMBER_VALUE,Age of the passenger,,,,
AGE_QUALIFIYING_CODE,Code describing the age of the traveller,,,,
AGE_TEXT,Age Specification as Text,,,,
AGE_Y,Age Year,,,,
AGG,Aggregation Flag,,,,
AGGR,Usual Aggregation,,,,
AGGREGATE,Name of form routine: aggregate,,,,
AGGREGATED_SEVERITY,Severity,,,,
AGGREGATED_SEVERITY_TEXT,Severity Text,,,,
AGGREGATE_BY,Oracle Time pattern for event time aggregation,,,,
AGGREGATE_SEV_TEXT,Text: Aggregate,,,,
AGGREGATE_SEV_TT,Quick Info: Aggregate,,,,
AGGREGATION,Aggregation Name,,,,
AGGREGATION,Aggregations,,,,
AGGREGATION_TYPE,1=SUM 2=COUNT 4=MIN 8=MAX,,,,
AGGREGATION_TYPE,SERVICE_MODULE or SERVICE_MODULE_ACTION,,,,
AGGREGATION_TYPE,"SUM=1, MIN=4, MAX=8",,,,
AGGREGATION_TYPE,Type of the trace,,,,
AGGREGRULE,AggRule,,,,
AGGRKZ,Aggregated,,,,
AGGRMEASID,Measurement ID of Aggregate,,,,
AGGROFFSET,Internally used by aggregation program,,,,
AGGR_FNCT,Aggrgation Function,,,,
AGG_BIN,aggregated bin ID,,,,
AGG_LEVEL,Level Information (Due to 1:1 Aggregate),,,,
AGKANTX,Employer   : Canton text,,,,
AGKTO,Sold-to party account,,,,
AGMT_ITEM,Item Number of Higher-Level Contract,,,,
AGMT_ITEM,Item Number of Principal Purchase Agreement,,,,
AGMT_ITEM,Item number of principal purchase agreement,,,,
AGMT_ITEM,Updated information in related user data field,,,,
AGNCD,Agency Code,,,,
AGPID_HOLK,db2agent Process/Thread ID holding the Lock,,,,
AGPID_WFLK,db2agent Process/Thread ID waiting for Lock,,,,
AGPLORT,Employer   : PCode/Location,,,,
AGPRY,Priority of Agreement,,,,
AGRBNFCRY_FG,Consenting Beneficiary,,,,
AGRCUMQTY,Reconciliation update number,,,,
AGREED_WORKTIME,Agreed Worktime,,,,
AGREED_WORKTIME_UNIT,Agreed Worktime Unit,,,,
AGREEMENT,Number of Principal Purchase Agreement,,,,
AGREEMENT_DATE,Agreement date of the request,,,,
AGREEMENT_MAIN,Agreement Number Main,,,,
AGREEMENT_PREFIX,Agreement Number Prefix (Left Justified Character),,,,
AGREEMENT_SUFFIX,Agreement Number Suffix (Left Justified Character),,,,
AGREE_COND,Agreement (various conditions grouped together),,,,
AGREE_NUM,Agreement number at the Bank,,,,
AGRPP,Grouping Indicator,,,,
AGR_NAME,Role,,,,
AGR_NAME,Role Name,,,,
AGR_NAME,Role name,,,,
AGR_SELECTED,Number of Selected Agreements,,,,
AGR_TOTAL,Total Number of Agreements Available,,,,
AGSACHP,Employer   : Administrator,,,,
AGSNU,Agency Number,,,,
AGTELNO,Employer   : Telephone number,,,,
AGTID_HOLK,agent_id_holding_lk: Application Holding the Lock,,,,
AGTID_WFLK,Application Waitung for Lock,,,,
AGTLOGLOC,UNC path to a file used by SQL Server,,,,
AGT_CR_EPO,agents_created_empty_pool:# Agents Created due to Pool Empty,,,,
AGT_FR_PO,agents_from_pool: Number of Agents Assigned from Pool,,,,
AGT_REG,agents_registered: Number of Agents Registered in DB2,,,,
AGT_REG_TP,agents_registered_top: agents_registered High Water Mark,,,,
AGT_SCT_S,Total Application System CPU time,,,,
AGT_SPT_MS,agent_sys_cpu_time.microsec: Total Appl. System CPU Time,,,,
AGT_STOLEN,Agents Stolen from Application,,,,
AGT_UCP_S,Total User CPU Time of Application,,,,
AGT_UPT_MS,agent_usr_cpu_time.microsec: Total User CPU Time of Appl.,,,,
AGT_WAI_TK,agents_waiting_on_token: No. of Agents Waiting for a Token,,,,
AGT_WAI_TP,agents_waiting_top: agents_waiting High Water Mark,,,,
AGUMS,Use field AGUMS_LONG (special G/L indicator),,,,
AGZEI,Clearing item,,,,
AHOST,"R/3-System, Name of Applicati",,,,
AHSC,House type,,,,
AHSN,House number,,,,
AHSNR,House,,,,
AIC_FLAG,UCAS : Advanced International Cert of Education,,,,
AIKATUN,Time based working hours,,,,
AIMDONE,#NAME?,,,,
AIND,Postal Code,,,,
AINFOREC,Alert info packages processed,,,,
AIR,"             					Corporate credit card for air ",,,,
AIRGES,Remaining Input Variance,,,,
AIRLINE,"                 				Marketing airline IATA code ",,,,
AIRLINETYPE,'M' Main Airline 'O' Operating airline 'X' Other airline.,,,,
AIRLINE_CODE,"             					Ticket airline code             				",,,,
AIRLINE_CODE,                       The IATA airline code (2-char alphan,,,,
AIRLINE_CODE,Airline code,,,,
AIRLINE_ID,Airline ID,,,,
AIRLINE_TICKET_NR,Airline ticket# of corresp. ticket for Rail & FLy tariffs.,,,,
AIRLINE_TICKET_NUMBER,When used in joint offer,,,,
AIRLINE_VENDOR_ID,The IATA assigned airline code.,,,,
AIRPORT_CITY_CODE,ATA/IATA airport/city code e.g. NCE=Nice.,,,,
AIRPORT_CODE,The IATA assigned airport code.,,,,
AIRPORT_ORIGIN_LOCATION_TYPE_P,"             	        Departure airport location type prefe",,,,
AIRPORT_ORIGIN_PREF,"                         		Departure airport preference ",,,,
AIRPORT_ROUTE_LOCATION_TYPE_PR,"             	        Airport route location type preferenc",,,,
AIRPORT_ROUTE_PREF,"                         		Airport route preference ",,,,
AIR_CABIN_PREF,"                         		Cabin preference Possible value",,,,
AIR_OPTION,Option of transmission,,,,
AIR_PASSENGER_TYPE,"             					Type of passenger Possible values: ""ADT",,,,
AIR_PAYMENT_FORM_ACCOUNT_NUMBE,"             	        Payment form account number ",,,,
AIR_PAYMENT_FORM_PREF,"                         		Payment form preference Possibl",,,,
